Año;Departamento;Municipio;Semana;Mortalidad
2010;05 - Antioquia;05001 - Medellín;1;47
2010;05 - Antioquia;05001 - Medellín;2;30
2010;05 - Antioquia;05001 - Medellín;3;34
2010;05 - Antioquia;05001 - Medellín;4;58
2010;05 - Antioquia;05001 - Medellín;5;31
2010;05 - Antioquia;05001 - Medellín;6;30
2010;05 - Antioquia;05001 - Medellín;7;38
2010;05 - Antioquia;05001 - Medellín;8;41
2010;05 - Antioquia;05001 - Medellín;9;48
2010;05 - Antioquia;05001 - Medellín;10;42
2010;05 - Antioquia;05001 - Medellín;11;37
2010;05 - Antioquia;05001 - Medellín;12;51
2010;05 - Antioquia;05001 - Medellín;13;38
2010;05 - Antioquia;05001 - Medellín;14;39
2010;05 - Antioquia;05001 - Medellín;15;40
2010;05 - Antioquia;05001 - Medellín;16;47
2010;05 - Antioquia;05001 - Medellín;17;39
2010;05 - Antioquia;05001 - Medellín;18;43
2010;05 - Antioquia;05001 - Medellín;19;42
2010;05 - Antioquia;05001 - Medellín;20;44
2010;05 - Antioquia;05001 - Medellín;21;35
2010;05 - Antioquia;05001 - Medellín;22;34
2010;05 - Antioquia;05001 - Medellín;23;39
2010;05 - Antioquia;05001 - Medellín;24;38
2010;05 - Antioquia;05001 - Medellín;25;46
2010;05 - Antioquia;05001 - Medellín;26;40
2010;05 - Antioquia;05001 - Medellín;27;58
2010;05 - Antioquia;05001 - Medellín;28;48
2010;05 - Antioquia;05001 - Medellín;29;48
2010;05 - Antioquia;05001 - Medellín;30;47
2010;05 - Antioquia;05001 - Medellín;31;42
2010;05 - Antioquia;05001 - Medellín;32;43
2010;05 - Antioquia;05001 - Medellín;33;58
2010;05 - Antioquia;05001 - Medellín;34;48
2010;05 - Antioquia;05001 - Medellín;35;45
2010;05 - Antioquia;05001 - Medellín;36;44
2010;05 - Antioquia;05001 - Medellín;37;46
2010;05 - Antioquia;05001 - Medellín;38;58
2010;05 - Antioquia;05001 - Medellín;39;56
2010;05 - Antioquia;05001 - Medellín;40;43
2010;05 - Antioquia;05001 - Medellín;41;51
2010;05 - Antioquia;05001 - Medellín;42;49
2010;05 - Antioquia;05001 - Medellín;43;49
2010;05 - Antioquia;05001 - Medellín;44;50
2010;05 - Antioquia;05001 - Medellín;45;49
2010;05 - Antioquia;05001 - Medellín;46;43
2010;05 - Antioquia;05001 - Medellín;47;64
2010;05 - Antioquia;05001 - Medellín;48;52
2010;05 - Antioquia;05001 - Medellín;49;42
2010;05 - Antioquia;05001 - Medellín;50;49
2010;05 - Antioquia;05001 - Medellín;51;62
2010;05 - Antioquia;05001 - Medellín;52;45
2010;05 - Antioquia;05001 - Medellín;53;12
2010;08 - Atlántico;08001 - Barranquilla;1;13
2010;08 - Atlántico;08001 - Barranquilla;2;19
2010;08 - Atlántico;08001 - Barranquilla;3;10
2010;08 - Atlántico;08001 - Barranquilla;4;14
2010;08 - Atlántico;08001 - Barranquilla;5;17
2010;08 - Atlántico;08001 - Barranquilla;6;20
2010;08 - Atlántico;08001 - Barranquilla;7;27
2010;08 - Atlántico;08001 - Barranquilla;8;29
2010;08 - Atlántico;08001 - Barranquilla;9;23
2010;08 - Atlántico;08001 - Barranquilla;10;24
2010;08 - Atlántico;08001 - Barranquilla;11;18
2010;08 - Atlántico;08001 - Barranquilla;12;18
2010;08 - Atlántico;08001 - Barranquilla;13;19
2010;08 - Atlántico;08001 - Barranquilla;14;16
2010;08 - Atlántico;08001 - Barranquilla;15;19
2010;08 - Atlántico;08001 - Barranquilla;16;19
2010;08 - Atlántico;08001 - Barranquilla;17;7
2010;08 - Atlántico;08001 - Barranquilla;18;18
2010;08 - Atlántico;08001 - Barranquilla;19;21
2010;08 - Atlántico;08001 - Barranquilla;20;19
2010;08 - Atlántico;08001 - Barranquilla;21;9
2010;08 - Atlántico;08001 - Barranquilla;22;17
2010;08 - Atlántico;08001 - Barranquilla;23;21
2010;08 - Atlántico;08001 - Barranquilla;24;25
2010;08 - Atlántico;08001 - Barranquilla;25;27
2010;08 - Atlántico;08001 - Barranquilla;26;31
2010;08 - Atlántico;08001 - Barranquilla;27;29
2010;08 - Atlántico;08001 - Barranquilla;28;26
2010;08 - Atlántico;08001 - Barranquilla;29;23
2010;08 - Atlántico;08001 - Barranquilla;30;29
2010;08 - Atlántico;08001 - Barranquilla;31;25
2010;08 - Atlántico;08001 - Barranquilla;32;20
2010;08 - Atlántico;08001 - Barranquilla;33;18
2010;08 - Atlántico;08001 - Barranquilla;34;28
2010;08 - Atlántico;08001 - Barranquilla;35;20
2010;08 - Atlántico;08001 - Barranquilla;36;18
2010;08 - Atlántico;08001 - Barranquilla;37;20
2010;08 - Atlántico;08001 - Barranquilla;38;12
2010;08 - Atlántico;08001 - Barranquilla;39;18
2010;08 - Atlántico;08001 - Barranquilla;40;26
2010;08 - Atlántico;08001 - Barranquilla;41;20
2010;08 - Atlántico;08001 - Barranquilla;42;22
2010;08 - Atlántico;08001 - Barranquilla;43;20
2010;08 - Atlántico;08001 - Barranquilla;44;13
2010;08 - Atlántico;08001 - Barranquilla;45;15
2010;08 - Atlántico;08001 - Barranquilla;46;21
2010;08 - Atlántico;08001 - Barranquilla;47;20
2010;08 - Atlántico;08001 - Barranquilla;48;20
2010;08 - Atlántico;08001 - Barranquilla;49;24
2010;08 - Atlántico;08001 - Barranquilla;50;19
2010;08 - Atlántico;08001 - Barranquilla;51;22
2010;08 - Atlántico;08001 - Barranquilla;52;19
2010;08 - Atlántico;08001 - Barranquilla;53;1
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;1;92
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;2;97
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;3;92
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;4;92
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;5;105
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;6;87
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;7;73
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;8;80
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;9;106
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;10;88
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;11;102
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;12;87
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;13;81
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;14;106
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;15;92
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;16;96
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;17;111
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;18;109
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;19;105
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;20;108
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;21;83
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;22;114
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;23;118
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;24;116
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;25;100
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;26;97
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;27;127
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;28;104
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;29;139
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;30;88
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;31;95
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;32;122
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;33;116
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;34;103
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;35;86
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;36;90
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;37;109
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;38;95
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;39;91
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;40;112
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;41;97
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;42;90
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;43;104
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;44;104
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;45;94
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;46;99
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;47;101
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;48;135
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;49;100
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;50;113
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;51;107
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;52;110
2010;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;53;14
2010;76 - Valle del Cauca;76001 - Cali;1;42
2010;76 - Valle del Cauca;76001 - Cali;2;35
2010;76 - Valle del Cauca;76001 - Cali;3;42
2010;76 - Valle del Cauca;76001 - Cali;4;43
2010;76 - Valle del Cauca;76001 - Cali;5;35
2010;76 - Valle del Cauca;76001 - Cali;6;26
2010;76 - Valle del Cauca;76001 - Cali;7;25
2010;76 - Valle del Cauca;76001 - Cali;8;37
2010;76 - Valle del Cauca;76001 - Cali;9;27
2010;76 - Valle del Cauca;76001 - Cali;10;29
2010;76 - Valle del Cauca;76001 - Cali;11;31
2010;76 - Valle del Cauca;76001 - Cali;12;31
2010;76 - Valle del Cauca;76001 - Cali;13;39
2010;76 - Valle del Cauca;76001 - Cali;14;31
2010;76 - Valle del Cauca;76001 - Cali;15;27
2010;76 - Valle del Cauca;76001 - Cali;16;36
2010;76 - Valle del Cauca;76001 - Cali;17;47
2010;76 - Valle del Cauca;76001 - Cali;18;27
2010;76 - Valle del Cauca;76001 - Cali;19;32
2010;76 - Valle del Cauca;76001 - Cali;20;32
2010;76 - Valle del Cauca;76001 - Cali;21;30
2010;76 - Valle del Cauca;76001 - Cali;22;24
2010;76 - Valle del Cauca;76001 - Cali;23;39
2010;76 - Valle del Cauca;76001 - Cali;24;36
2010;76 - Valle del Cauca;76001 - Cali;25;33
2010;76 - Valle del Cauca;76001 - Cali;26;39
2010;76 - Valle del Cauca;76001 - Cali;27;44
2010;76 - Valle del Cauca;76001 - Cali;28;19
2010;76 - Valle del Cauca;76001 - Cali;29;34
2010;76 - Valle del Cauca;76001 - Cali;30;21
2010;76 - Valle del Cauca;76001 - Cali;31;35
2010;76 - Valle del Cauca;76001 - Cali;32;33
2010;76 - Valle del Cauca;76001 - Cali;33;37
2010;76 - Valle del Cauca;76001 - Cali;34;37
2010;76 - Valle del Cauca;76001 - Cali;35;36
2010;76 - Valle del Cauca;76001 - Cali;36;33
2010;76 - Valle del Cauca;76001 - Cali;37;42
2010;76 - Valle del Cauca;76001 - Cali;38;39
2010;76 - Valle del Cauca;76001 - Cali;39;27
2010;76 - Valle del Cauca;76001 - Cali;40;35
2010;76 - Valle del Cauca;76001 - Cali;41;32
2010;76 - Valle del Cauca;76001 - Cali;42;29
2010;76 - Valle del Cauca;76001 - Cali;43;30
2010;76 - Valle del Cauca;76001 - Cali;44;40
2010;76 - Valle del Cauca;76001 - Cali;45;31
2010;76 - Valle del Cauca;76001 - Cali;46;40
2010;76 - Valle del Cauca;76001 - Cali;47;49
2010;76 - Valle del Cauca;76001 - Cali;48;37
2010;76 - Valle del Cauca;76001 - Cali;49;40
2010;76 - Valle del Cauca;76001 - Cali;50;42
2010;76 - Valle del Cauca;76001 - Cali;51;32
2010;76 - Valle del Cauca;76001 - Cali;52;38
2010;76 - Valle del Cauca;76001 - Cali;53;7
2011;05 - Antioquia;05001 - Medellín;1;75
2011;05 - Antioquia;05001 - Medellín;2;75
2011;05 - Antioquia;05001 - Medellín;3;48
2011;05 - Antioquia;05001 - Medellín;4;57
2011;05 - Antioquia;05001 - Medellín;5;44
2011;05 - Antioquia;05001 - Medellín;6;43
2011;05 - Antioquia;05001 - Medellín;7;33
2011;05 - Antioquia;05001 - Medellín;8;45
2011;05 - Antioquia;05001 - Medellín;9;44
2011;05 - Antioquia;05001 - Medellín;10;48
2011;05 - Antioquia;05001 - Medellín;11;53
2011;05 - Antioquia;05001 - Medellín;12;42
2011;05 - Antioquia;05001 - Medellín;13;41
2011;05 - Antioquia;05001 - Medellín;14;34
2011;05 - Antioquia;05001 - Medellín;15;44
2011;05 - Antioquia;05001 - Medellín;16;37
2011;05 - Antioquia;05001 - Medellín;17;52
2011;05 - Antioquia;05001 - Medellín;18;59
2011;05 - Antioquia;05001 - Medellín;19;63
2011;05 - Antioquia;05001 - Medellín;20;43
2011;05 - Antioquia;05001 - Medellín;21;47
2011;05 - Antioquia;05001 - Medellín;22;54
2011;05 - Antioquia;05001 - Medellín;23;46
2011;05 - Antioquia;05001 - Medellín;24;50
2011;05 - Antioquia;05001 - Medellín;25;44
2011;05 - Antioquia;05001 - Medellín;26;43
2011;05 - Antioquia;05001 - Medellín;27;51
2011;05 - Antioquia;05001 - Medellín;28;36
2011;05 - Antioquia;05001 - Medellín;29;39
2011;05 - Antioquia;05001 - Medellín;30;37
2011;05 - Antioquia;05001 - Medellín;31;35
2011;05 - Antioquia;05001 - Medellín;32;42
2011;05 - Antioquia;05001 - Medellín;33;40
2011;05 - Antioquia;05001 - Medellín;34;59
2011;05 - Antioquia;05001 - Medellín;35;39
2011;05 - Antioquia;05001 - Medellín;36;34
2011;05 - Antioquia;05001 - Medellín;37;40
2011;05 - Antioquia;05001 - Medellín;38;50
2011;05 - Antioquia;05001 - Medellín;39;40
2011;05 - Antioquia;05001 - Medellín;40;39
2011;05 - Antioquia;05001 - Medellín;41;46
2011;05 - Antioquia;05001 - Medellín;42;49
2011;05 - Antioquia;05001 - Medellín;43;39
2011;05 - Antioquia;05001 - Medellín;44;40
2011;05 - Antioquia;05001 - Medellín;45;50
2011;05 - Antioquia;05001 - Medellín;46;37
2011;05 - Antioquia;05001 - Medellín;47;35
2011;05 - Antioquia;05001 - Medellín;48;36
2011;05 - Antioquia;05001 - Medellín;49;49
2011;05 - Antioquia;05001 - Medellín;50;45
2011;05 - Antioquia;05001 - Medellín;51;48
2011;05 - Antioquia;05001 - Medellín;52;49
2011;05 - Antioquia;05001 - Medellín;53;4
2011;08 - Atlántico;08001 - Barranquilla;1;23
2011;08 - Atlántico;08001 - Barranquilla;2;14
2011;08 - Atlántico;08001 - Barranquilla;3;16
2011;08 - Atlántico;08001 - Barranquilla;4;22
2011;08 - Atlántico;08001 - Barranquilla;5;22
2011;08 - Atlántico;08001 - Barranquilla;6;12
2011;08 - Atlántico;08001 - Barranquilla;7;12
2011;08 - Atlántico;08001 - Barranquilla;8;22
2011;08 - Atlántico;08001 - Barranquilla;9;11
2011;08 - Atlántico;08001 - Barranquilla;10;15
2011;08 - Atlántico;08001 - Barranquilla;11;14
2011;08 - Atlántico;08001 - Barranquilla;12;13
2011;08 - Atlántico;08001 - Barranquilla;13;16
2011;08 - Atlántico;08001 - Barranquilla;14;18
2011;08 - Atlántico;08001 - Barranquilla;15;20
2011;08 - Atlántico;08001 - Barranquilla;16;12
2011;08 - Atlántico;08001 - Barranquilla;17;18
2011;08 - Atlántico;08001 - Barranquilla;18;20
2011;08 - Atlántico;08001 - Barranquilla;19;10
2011;08 - Atlántico;08001 - Barranquilla;20;13
2011;08 - Atlántico;08001 - Barranquilla;21;28
2011;08 - Atlántico;08001 - Barranquilla;22;18
2011;08 - Atlántico;08001 - Barranquilla;23;15
2011;08 - Atlántico;08001 - Barranquilla;24;20
2011;08 - Atlántico;08001 - Barranquilla;25;24
2011;08 - Atlántico;08001 - Barranquilla;26;23
2011;08 - Atlántico;08001 - Barranquilla;27;25
2011;08 - Atlántico;08001 - Barranquilla;28;22
2011;08 - Atlántico;08001 - Barranquilla;29;19
2011;08 - Atlántico;08001 - Barranquilla;30;20
2011;08 - Atlántico;08001 - Barranquilla;31;23
2011;08 - Atlántico;08001 - Barranquilla;32;21
2011;08 - Atlántico;08001 - Barranquilla;33;20
2011;08 - Atlántico;08001 - Barranquilla;34;23
2011;08 - Atlántico;08001 - Barranquilla;35;25
2011;08 - Atlántico;08001 - Barranquilla;36;19
2011;08 - Atlántico;08001 - Barranquilla;37;18
2011;08 - Atlántico;08001 - Barranquilla;38;31
2011;08 - Atlántico;08001 - Barranquilla;39;15
2011;08 - Atlántico;08001 - Barranquilla;40;21
2011;08 - Atlántico;08001 - Barranquilla;41;14
2011;08 - Atlántico;08001 - Barranquilla;42;14
2011;08 - Atlántico;08001 - Barranquilla;43;19
2011;08 - Atlántico;08001 - Barranquilla;44;18
2011;08 - Atlántico;08001 - Barranquilla;45;19
2011;08 - Atlántico;08001 - Barranquilla;46;22
2011;08 - Atlántico;08001 - Barranquilla;47;8
2011;08 - Atlántico;08001 - Barranquilla;48;14
2011;08 - Atlántico;08001 - Barranquilla;49;18
2011;08 - Atlántico;08001 - Barranquilla;50;18
2011;08 - Atlántico;08001 - Barranquilla;51;20
2011;08 - Atlántico;08001 - Barranquilla;52;14
2011;08 - Atlántico;08001 - Barranquilla;53;1
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;1;114
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;2;106
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;3;108
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;4;103
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;5;97
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;6;90
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;7;89
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;8;89
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;9;88
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;10;91
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;11;101
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;12;104
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;13;109
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;14;118
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;15;123
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;16;92
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;17;110
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;18;116
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;19;122
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;20;124
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;21;123
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;22;126
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;23;115
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;24;86
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;25;107
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;26;115
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;27;112
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;28;102
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;29;91
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;30;91
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;31;102
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;32;102
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;33;92
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;34;105
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;35;83
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;36;96
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;37;81
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;38;99
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;39;83
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;40;88
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;41;85
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;42;83
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;43;97
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;44;97
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;45;87
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;46;89
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;47;106
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;48;94
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;49;110
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;50;93
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;51;106
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;52;97
2011;11 - Bogotá, D.C.;11111 - Bogotá, D.C.;53;16
2011;76 - Valle del Cauca;76001 - Cali;1;50
2011;76 - Valle del Cauca;76001 - Cali;2;43
2011;76 - Valle del Cauca;76001 - Cali;3;41
2011;76 - Valle del Cauca;76001 - Cali;4;56
2011;76 - Valle del Cauca;76001 - Cali;5;38
2011;76 - Valle del Cauca;76001 - Cali;6;46
2011;76 - Valle del Cauca;76001 - Cali;7;34
2011;76 - Valle del Cauca;76001 - Cali;8;33
2011;76 - Valle del Cauca;76001 - Cali;9;42
2011;76 - Valle del Cauca;76001 - Cali;10;30
2011;76 - Valle del Cauca;76001 - Cali;11;36
2011;76 - Valle del Cauca;76001 - Cali;12;40
2011;76 - Valle del Cauca;76001 - Cali;13;39
2011;76 - Valle del Cauca;76001 - Cali;14;33
2011;76 - Valle del Cauca;76001 - Cali;15;34
2011;76 - Valle del Cauca;76001 - Cali;16;42
2011;76 - Valle del Cauca;76001 - Cali;17;39
2011;76 - Valle del Cauca;76001 - Cali;18;54
2011;76 - Valle del Cauca;76001 - Cali;19;49
2011;76 - Valle del Cauca;76001 - Cali;20;40
2011;76 - Valle del Cauca;76001 - Cali;21;41
2011;76 - Valle del Cauca;76001 - Cali;22;26
2011;76 - Valle del Cauca;76001 - Cali;23;35
2011;76 - Valle del Cauca;76001 - Cali;24;40
2011;76 - Valle del Cauca;76001 - Cali;25;31
2011;76 - Valle del Cauca;76001 - Cali;26;22
2011;76 - Valle del Cauca;76001 - Cali;27;34
2011;76 - Valle del Cauca;76001 - Cali;28;37
2011;76 - Valle del Cauca;76001 - Cali;29;40
2011;76 - Valle del Cauca;76001 - Cali;30;38
2011;76 - Valle del Cauca;76001 - Cali;31;40
2011;76 - Valle del Cauca;76001 - Cali;32;33
2011;76 - Valle del Cauca;76001 - Cali;33;26
2011;76 - Valle del Cauca;76001 - Cali;34;28
2011;76 - Valle del Cauca;76001 - Cali;35;32
2011;76 - Valle del Cauca;76001 - Cali;36;21
2011;76 - Valle del Cauca;76001 - Cali;37;26
2011;76 - Valle del Cauca;76001 - Cali;38;34
2011;76 - Valle del Cauca;76001 - Cali;39;14
2011;76 - Valle del Cauca;76001 - Cali;40;21
2011;76 - Valle del Cauca;76001 - Cali;41;30
2011;76 - Valle del Cauca;76001 - Cali;42;32
2011;76 - Valle del Cauca;76001 - Cali;43;35
2011;76 - Valle del Cauca;76001 - Cali;44;32
2011;76 - Valle del Cauca;76001 - Cali;45;27
2011;76 - Valle del Cauca;76001 - Cali;46;38
2011;76 - Valle del Cauca;76001 - Cali;47;30
2011;76 - Valle del Cauca;76001 - Cali;48;31
2011;76 - Valle del Cauca;76001 - Cali;49;39
2011;76 - Valle del Cauca;76001 - Cali;50;34
2011;76 - Valle del Cauca;76001 - Cali;51;52
2011;76 - Valle del Cauca;76001 - Cali;52;38
2011;76 - Valle del Cauca;76001 - Cali;53;7
2012;05 - Antioquia;05001 - Medellín;1;46
2012;05 - Antioquia;05001 - Medellín;2;47
2012;05 - Antioquia;05001 - Medellín;3;33
2012;05 - Antioquia;05001 - Medellín;4;38
2012;05 - Antioquia;05001 - Medellín;5;50
2012;05 - Antioquia;05001 - Medellín;6;48
2012;05 - Antioquia;05001 - Medellín;7;31
2012;05 - Antioquia;05001 - Medellín;8;45
2012;05 - Antioquia;05001 - Medellín;9;45
2012;05 - Antioquia;05001 - Medellín;10;39
2012;05 - Antioquia;05001 - Medellín;11;42
2012;05 - Antioquia;05001 - Medellín;12;41
2012;05 - Antioquia;05001 - Medellín;13;37
2012;05 - Antioquia;05001 - Medellín;14;41
2012;05 - Antioquia;05001 - Medellín;15;52
2012;05 - Antioquia;05001 - Medellín;16;53
2012;05 - Antioquia;05001 - Medellín;17;54
2012;05 - Antioquia;05001 - Medellín;18;43
2012;05 - Antioquia;05001 - Medellín;19;39
2012;05 - Antioquia;05001 - Medellín;20;48
2012;05 - Antioquia;05001 - Medellín;21;58
2012;05 - Antioquia;05001 - Medellín;22;51
2012;05 - Antioquia;05001 - Medellín;23;35
2012;05 - Antioquia;05001 - Medellín;24;43
2012;05 - Antioquia;05001 - Medellín;25;50
2012;05 - Antioquia;05001 - Medellín;26;53
2012;05 - Antioquia;05001 - Medellín;27;43
2012;05 - Antioquia;05001 - Medellín;28;41
2012;05 - Antioquia;05001 - Medellín;29;41
2012;05 - Antioquia;05001 - Medellín;30;37
2012;05 - Antioquia;05001 - Medellín;31;40
2012;05 - Antioquia;05001 - Medellín;32;34
2012;05 - Antioquia;05001 - Medellín;33;37
2012;05 - Antioquia;05001 - Medellín;34;38
2012;05 - Antioquia;05001 - Medellín;35;51
2012;05 - Antioquia;05001 - Medellín;36;42
2012;05 - Antioquia;05001 - Medellín;37;38
2012;05 - Antioquia;05001 - Medellín;38;36
2012;05 - Antioquia;05001 - Medellín;39;43
2012;05 - Antioquia;05001 - Medellín;40;41
2012;05 - Antioquia;05001 - Medellín;41;44
2012;05 - Antioquia;05001 - Medellín;42;32
2012;05 - Antioquia;05001 - Medellín;43;46
2012;05 - Antioquia;05001 - Medellín;44;36
2012;05 - Antioquia;05001 - Medellín;45;43
2012;05 - Antioquia;05001 - Medellín;46;38
2012;05 - Antioquia;05001 - Medellín;47;56
2012;05 - Antioquia;05001 - Medellín;48;44
2012;05 - Antioquia;05001 - Medellín;49;61
2012;05 - Antioquia;05001 - Medellín;50;37
2012;05 - Antioquia;05001 - Medellín;51;49
2012;05 - Antioquia;05001 - Medellín;52;57
2012;05 - Antioquia;05001 - Medellín;53;9
2012;08 - Atlántico;08001 - Barranquilla;1;17
2012;08 - Atlántico;08001 - Barranquilla;2;23
2012;08 - Atlántico;08001 - Barranquilla;3;20
2012;08 - Atlántico;08001 - Barranquilla;4;21
2012;08 - Atlántico;08001 - Barranquilla;5;16
2012;08 - Atlántico;08001 - Barranquilla;6;24
2012;08 - Atlántico;08001 - Barranquilla;7;21
2012;08 - Atlántico;08001 - Barranquilla;8;16
2012;08 - Atlántico;08001 - Barranquilla;9;24
2012;08 - Atlántico;08001 - Barranquilla;10;24
2012;08 - Atlántico;08001 - Barranquilla;11;17
2012;08 - Atlántico;08001 - Barranquilla;12;21
2012;08 - Atlántico;08001 - Barranquilla;13;17
2012;08 - Atlántico;08001 - Barranquilla;14;21
2012;08 - Atlántico;08001 - Barranquilla;15;25
2012;08 - Atlántico;08001 - Barranquilla;16;28
2012;08 - Atlántico;08001 - Barranquilla;17;21
