year(date);city;Semana;Tmin;Tmax;Tmean
2018;Bogota;38;12,94714286;24,87285714;18,91
2018;Bogota;39;13,00142857;24,33142857;18,66642857
2018;Bogota;40;14,51857143;23,56142857;19,04
2018;Bogota;41;14,55428571;21,60428571;18,07928571
2018;Bogota;42;14,47857143;23,18428571;18,83142857
2018;Bogota;43;14,55714286;22,97571429;18,76642857
2018;Bogota;44;14,6;23,22428571;18,91214286
2018;Bogota;45;15,05;23,30571429;19,17785714
2018;Bogota;46;15,41857143;23,52714286;19,47285714
2018;Bogota;47;15,73571429;22,72857143;19,23214286
2018;Bogota;48;14,92428571;22,58142857;18,75285714
2018;Bogota;49;14,15142857;22,86714286;18,50928571
2018;Bogota;50;14,62714286;23,79857143;19,21285714
2018;Bogota;51;13,56714286;24,10428571;18,83571429
2018;Bogota;52;12,30142857;24,66428571;18,48285714
2018;Bogota;53;11,66;24,34;18
2018;Cali;1;13,04;18,66857143;15,85428571
2018;Cali;2;12,13428571;19,02428571;15,57928571
2018;Cali;3;12,14714286;19,68428571;15,91571429
2018;Cali;4;11,44571429;21,27571429;16,36071429
2018;Cali;5;13,66285714;22,01;17,83642857
2018;Cali;6;13,85142857;21,49857143;17,675
2018;Cali;7;13,28857143;20,99857143;17,14357143
2018;Cali;8;12,24;19,63285714;15,93642857
2018;Cali;9;12,24285714;20,92;16,58142857
2018;Cali;10;13,03285714;22,27142857;17,65214286
2018;Cali;11;13,14285714;21,37142857;17,25714286
2018;Cali;12;13,17714286;20,87285714;17,025
2018;Cali;13;13,11714286;20,48142857;16,79928571
2018;Cali;14;12,58428571;19,49142857;16,03785714
2018;Cali;15;12,09285714;19,83857143;15,96571429
2018;Cali;16;12,61571429;20,89142857;16,75357143
2018;Cali;17;12,55;21,16142857;16,85571429
2018;Cali;18;12,96285714;20,91857143;16,94071429
2018;Cali;19;13,2;20,03285714;16,61642857
2018;Cali;20;12,78;20,08571429;16,43285714
2018;Cali;21;12,30714286;20,45571429;16,38142857
2018;Cali;22;12,41714286;20,75714286;16,58714286
2018;Cali;23;12,24;21,45714286;16,84857143
2018;Cali;24;11,76571429;20,92142857;16,34357143
2018;Cali;25;11,56142857;20,32571429;15,94357143
2018;Cali;26;10,74142857;19,92142857;15,33142857
2018;Cali;27;11,65857143;20,93142857;16,295
2018;Cali;28;12,45714286;21,40142857;16,92928571
2018;Cali;29;11,90571429;21,36857143;16,63714286
2018;Cali;30;11,41857143;21,15285714;16,28571429
2018;Cali;31;11,26857143;20,89142857;16,08
2018;Cali;32;11,56142857;21,50428571;16,53285714
2018;Cali;33;11,56142857;21,89857143;16,73
2018;Cali;34;11,42;21,91428571;16,66714286
2018;Cali;35;11,74285714;21,71;16,72642857
2018;Cali;36;11,21428571;21,98142857;16,59785714
2018;Cali;37;12,8;20,27;16,535
2018;Cali;38;11,52428571;22,97;17,24714286
2018;Cali;39;11,68142857;21,83285714;16,75714286
2018;Cali;40;12,67428571;21,78857143;17,23142857
2018;Cali;41;11,42285714;20,93857143;16,18071429
2018;Cali;42;12,98285714;20,63857143;16,81071429
2018;Cali;43;13,02714286;21,36714286;17,19714286
2018;Cali;44;12,31285714;20,33428571;16,32357143
2018;Cali;45;13,53428571;19,88571429;16,71
2018;Cali;46;13,69285714;21,08;17,38642857
2018;Cali;47;13,96428571;20,32714286;17,14571429
2018;Cali;48;13,24571429;19,75857143;16,50214286
2018;Cali;49;11,32;20,85714286;16,08857143
2018;Cali;50;11,55857143;21,31142857;16,435
2018;Cali;51;11,28428571;21,42285714;16,35357143
2018;Cali;52;11,09;22,75857143;16,92428571
2018;Cali;53;10,39;22,43;16,41
2018;Medellin;1;13,02714286;19,93571429;16,48142857
2018;Medellin;2;12,30428571;19,75571429;16,03
2018;Medellin;3;13,09285714;19,66428571;16,37857143
2018;Medellin;4;12,22;21,23857143;16,72928571
2018;Medellin;5;12,94;22,09714286;17,51857143
2018;Medellin;6;12,86714286;22,06857143;17,46785714
2018;Medellin;7;12,70571429;20,92428571;16,815
2018;Medellin;8;12,24428571;19,63571429;15,94
2018;Medellin;9;12,00285714;21,98857143;16,99571429
2018;Medellin;10;13,10714286;22,50428571;17,80571429
2018;Medellin;11;13,94428571;21,05285714;17,49857143
2018;Medellin;12;13,55571429;20,84714286;17,20142857
2018;Medellin;13;13,65714286;21,05714286;17,35714286
2018;Medellin;14;12,96571429;20,39;16,67785714
2018;Medellin;15;13,19571429;19,21142857;16,20357143
2018;Medellin;16;13,46714286;20,22857143;16,84785714
2018;Medellin;17;13,42285714;20,42428571;16,92357143
2018;Medellin;18;13,18142857;20,13285714;16,65714286
2018;Medellin;19;13,68142857;19,29142857;16,48642857
2018;Medellin;20;14,16857143;20,06857143;17,11857143
2018;Medellin;21;13,91;20,13571429;17,02285714
2018;Medellin;22;13,71285714;20,18714286;16,95
2018;Medellin;23;14,53;21,27142857;17,90071429
2018;Medellin;24;13,54142857;20,41;16,97571429
2018;Medellin;25;13,34;20,04142857;16,69071429
2018;Medellin;26;12,94714286;20,65428571;16,80071429
2018;Medellin;27;13,30142857;20,36571429;16,83357143
2018;Medellin;28;13,39714286;20,91571429;17,15642857
2018;Medellin;29;13,66428571;21,47428571;17,56928571
2018;Medellin;30;13,40571429;20,53714286;16,97142857
2018;Medellin;31;13,03428571;19,85571429;16,445
2018;Medellin;32;12,6;21,77571429;17,18785714
2018;Medellin;33;12,76;21,03714286;16,89857143
2018;Medellin;34;13,28714286;21,37;17,32857143
2018;Medellin;35;13,19714286;20,94142857;17,06928571
2018;Medellin;36;13,16857143;20,43;16,79928571
2018;Medellin;37;13,39428571;19,37;16,38214286
2018;Medellin;38;13,65571429;21,88142857;17,76857143
2018;Medellin;39;13,44;20,01571429;16,72785714
2018;Medellin;40;13,38857143;19,81;16,59928571
2018;Medellin;41;13,00714286;19,76857143;16,38785714
2018;Medellin;42;13,39142857;19,55857143;16,475
2018;Medellin;43;14;19,42714286;16,71357143
2018;Medellin;44;13,58571429;19,40714286;16,49642857
2018;Medellin;45;13,52;19,28;16,4
2018;Medellin;46;14,25714286;19,21571429;16,73642857
2018;Medellin;47;14,18571429;19,47428571;16,83
2018;Medellin;48;13,43571429;19,81428571;16,625
2018;Medellin;49;12,84714286;19,97857143;16,41285714
2018;Medellin;50;12,39428571;20,84285714;16,61857143
2018;Medellin;51;12,18428571;21,42285714;16,80357143
2018;Medellin;52;11,29285714;22,59428571;16,94357143
2018;Medellin;53;12,37;22,09;17,23
2019;Barranquilla;1;24,02428571;30,18428571;27,10428571
2019;Barranquilla;2;24,43;29,37714286;26,90357143
2019;Barranquilla;3;24,49428571;29,78285714;27,13857143
2019;Barranquilla;4;24,23571429;30,68;27,45785714
2019;Barranquilla;5;24,57142857;30,05;27,31071429
2019;Barranquilla;6;24,76857143;30,06714286;27,41785714
2019;Barranquilla;7;24,88857143;31,16142857;28,025
2019;Barranquilla;8;25,28571429;31,12428571;28,205
2019;Barranquilla;9;24,34428571;30,95857143;27,65142857
2019;Barranquilla;10;24,97285714;30,25428571;27,61357143
2019;Barranquilla;11;24,64714286;30,47857143;27,56285714
2019;Barranquilla;12;24,94714286;30,65714286;27,80214286
2019;Barranquilla;13;25,62857143;30,43714286;28,03285714
2019;Barranquilla;14;25,78857143;31,78;28,78428571
2019;Barranquilla;15;26,16571429;31,92142857;29,04357143
2019;Barranquilla;16;26,06285714;30,85428571;28,45857143
2019;Barranquilla;17;26,02571429;31,38142857;28,70357143
2019;Barranquilla;18;26,38428571;31,82285714;29,10357143
2019;Barranquilla;19;26,18857143;30,12857143;28,15857143
2019;Barranquilla;20;26,92142857;31,63428571;29,27785714
2019;Barranquilla;21;26,6;30,50857143;28,55428571
2019;Barranquilla;22;26,59857143;29,71428571;28,15642857
2019;Barranquilla;23;27,08142857;30,74428571;28,91285714
2019;Barranquilla;24;26,72285714;31,47714286;29,1
2019;Barranquilla;25;26,86142857;30,86571429;28,86357143
2019;Barranquilla;26;26,18;30,53;28,355
2019;Barranquilla;27;25,94;31,26142857;28,60071429
2019;Barranquilla;28;26,21285714;31,19714286;28,705
2019;Barranquilla;29;26,47428571;31,39;28,93214286
2019;Barranquilla;30;26,19;29,88571429;28,03785714
2019;Barranquilla;31;26,55571429;30,89;28,72285714
2019;Barranquilla;32;27,02714286;32,01857143;29,52285714
2019;Barranquilla;33;26,80285714;30,51142857;28,65714286
2019;Barranquilla;34;27,10714286;31,71857143;29,41285714
2019;Barranquilla;35;27,03;30,90857143;28,96928571
2019;Barranquilla;36;27,30714286;30,94;29,12357143
2019;Barranquilla;37;27,34142857;31,30857143;29,325
2019;Barranquilla;38;26,73;30,45857143;28,59428571
2019;Barranquilla;39;27,07714286;31,12428571;29,10071429
2019;Barranquilla;40;27,12142857;30,30428571;28,71285714
2019;Barranquilla;41;26,83571429;30,01857143;28,42714286
2019;Barranquilla;42;27,09714286;30,10714286;28,60214286
2019;Barranquilla;43;26,84571429;29,89428571;28,37
2019;Barranquilla;44;27,18571429;29,72571429;28,45571429
2019;Barranquilla;45;26,96142857;29,82428571;28,39285714
2019;Barranquilla;46;26,43;29,95285714;28,19142857
2019;Barranquilla;47;26,50571429;30,59571429;28,55071429
2019;Barranquilla;48;26,82;30,64714286;28,73357143
2019;Barranquilla;49;26,54142857;30,24857143;28,395
2019;Barranquilla;50;26,01;30,41285714;28,21142857
2019;Barranquilla;51;26,49;30,16285714;28,32642857
2019;Barranquilla;52;26,77571429;29,92714286;28,35142857
2019;Barranquilla;53;26,44;30,96;28,7
2019;Bogota;1;14,04857143;24,40428571;19,22642857
2019;Bogota;2;14,02428571;22,53571429;18,28
2019;Bogota;3;14,54;25,12285714;19,83142857
2019;Bogota;4;14,97571429;25,18571429;20,08071429
2019;Bogota;5;15,52;24,87142857;20,19571429
2019;Bogota;6;16,07571429;24,89571429;20,48571429
2019;Bogota;7;15,99428571;24,26428571;20,12928571
2019;Bogota;8;15,20857143;24,59428571;19,90142857
2019;Bogota;9;15,57285714;23,57142857;19,57214286
2019;Bogota;10;16,04714286;23,57571429;19,81142857
2019;Bogota;11;15,53428571;23,61285714;19,57357143
2019;Bogota;12;15,84285714;23,14857143;19,49571429
2019;Bogota;13;15,77428571;23,87714286;19,82571429
2019;Bogota;14;15,81571429;23,34142857;19,57857143
2019;Bogota;15;15,71285714;23,36857143;19,54071429
2019;Bogota;16;15,80714286;22,78;19,29357143
2019;Bogota;17;15,11714286;24,00857143;19,56285714
2019;Bogota;18;14,85428571;24,70857143;19,78142857
2019;Bogota;19;15,28142857;23,66571429;19,47357143
2019;Bogota;20;15,08285714;23,21285714;19,14785714
2019;Bogota;21;15,44571429;22,98428571;19,215
2019;Bogota;22;14,80571429;22,42;18,61285714
2019;Bogota;23;13,59571429;22,71857143;18,15714286
2019;Bogota;24;14,09428571;22,91428571;18,50428571
2019;Bogota;25;14,14571429;22,54714286;18,34642857
2019;Bogota;26;14,18;23,96428571;19,07214286
2019;Bogota;27;13,68857143;22,87857143;18,28357143
2019;Bogota;28;13,14857143;22,82571429;17,98714286
2019;Bogota;29;13,03428571;23,28857143;18,16142857
2019;Bogota;30;12,92571429;23,24428571;18,085
2019;Bogota;31;14,01428571;23,32571429;18,67
2019;Bogota;32;13,73142857;24,01142857;18,87142857
2019;Bogota;33;13,54285714;23,27714286;18,41
2019;Bogota;34;12,97428571;24,03571429;18,505
2019;Bogota;35;12,59571429;24,43857143;18,51714286
2019;Bogota;36;12,64714286;24,89285714;18,77
2019;Bogota;37;14,11714286;25,04;19,57857143
2019;Bogota;38;14,59285714;23,05857143;18,82571429
2019;Bogota;39;14,63714286;24,31428571;19,47571429
2019;Bogota;40;14,40714286;24,19285714;19,3
2019;Bogota;41;14,45285714;23,31571429;18,88428571
2019;Bogota;42;14,55714286;23,17714286;18,86714286
2019;Bogota;43;14,96142857;22,76714286;18,86428571
2019;Bogota;44;15,38571429;23,73714286;19,56142857
2019;Bogota;45;15,24857143;23,31428571;19,28142857
2019;Bogota;46;15,01;21,99571429;18,50285714
2019;Bogota;47;14,59285714;22,16285714;18,37785714
2019;Bogota;48;15,56714286;24,07714286;19,82214286
2019;Bogota;49;14,78428571;23,63428571;19,20928571
2019;Bogota;50;14,88285714;22,65142857;18,76714286
2019;Bogota;51;15,62142857;24,63285714;20,12714286
2019;Bogota;52;15,94142857;24,72428571;20,33285714
2019;Bogota;53;16,23;22,15;19,19
2019;Cali;1;12,18;22,12142857;17,15071429
2019;Cali;2;12,00571429;20,23714286;16,12142857
2019;Cali;3;12,49285714;22,61285714;17,55285714
2019;Cali;4;13,40857143;23,51428571;18,46142857
2019;Cali;5;13,44571429;21,65142857;17,54857143
2019;Cali;6;13,72571429;21,08142857;17,40357143
2019;Cali;7;13,6;22,42285714;18,01142857
2019;Cali;8;13,79571429;21,98;17,88785714
2019;Cali;9;13,74285714;20,61571429;17,17928571
2019;Cali;10;13,50428571;21,79857143;17,65142857
2019;Cali;11;13,97285714;21,76857143;17,87071429
2019;Cali;12;13,70142857;20,97;17,33571429
2019;Cali;13;13,61428571;21,30571429;17,46
2019;Cali;14;13,58571429;20,51714286;17,05142857
2019;Cali;15;13,86285714;21,48142857;17,67214286
2019;Cali;16;13,97142857;20,90857143;17,44
2019;Cali;17;13,38;21,54;17,46
2019;Cali;18;12,64;22,03;17,335
2019;Cali;19;13,55142857;21,69571429;17,62357143
2019;Cali;20;13,39142857;20,59714286;16,99428571
2019;Cali;21;13,47142857;19,97857143;16,725
2019;Cali;22;12,95714286;20,19285714;16,575
2019;Cali;23;12,55857143;20,81;16,68428571
2019;Cali;24;12,47428571;21,32857143;16,90142857
2019;Cali;25;12,62428571;20,91714286;16,77071429
2019;Cali;26;12,43571429;21,58714286;17,01142857
2019;Cali;27;11,74285714;21,31714286;16,53
2019;Cali;28;11,30571429;20,88428571;16,095
2019;Cali;29;12,35428571;21,62714286;16,99071429
2019;Cali;30;11,5;21,20714286;16,35357143
2019;Cali;31;11,58857143;22,10142857;16,845
2019;Cali;32;12,00571429;23,12;17,56285714
2019;Cali;33;11,68428571;21,84428571;16,76428571
2019;Cali;34;12,21;23,01857143;17,61428571
2019;Cali;35;11,84285714;22,86857143;17,35571429
2019;Cali;36;12,07;23,43857143;17,75428571
2019;Cali;37;12,48142857;23,39571429;17,93857143
2019;Cali;38;13,00714286;20,15571429;16,58142857
2019;Cali;39;12,43571429;21,15571429;16,79571429
2019;Cali;40;12,53;20,06;16,295
2019;Cali;41;12,17714286;20,26285714;16,22
2019;Cali;42;12,57285714;19,97;16,27142857
2019;Cali;43;12,53;20,44857143;16,48928571
2019;Cali;44;13,23714286;20,99;17,11357143
2019;Cali;45;13,27428571;20,86857143;17,07142857
2019;Cali;46;13,59428571;19,45285714;16,52357143
2019;Cali;47;13,17;19,93571429;16,55285714
2019;Cali;48;13,23428571;20,86714286;17,05071429
2019;Cali;49;13,13142857;21,23571429;17,18357143
2019;Cali;50;13,06571429;19,98857143;16,52714286
2019;Cali;51;12,93571429;21,60714286;17,27142857
2019;Cali;52;13,12857143;21,45285714;17,29071429
2019;Cali;53;13,2;20,98;17,09
2019;Medellin;1;11,96428571;22,58285714;17,27357143
2019;Medellin;2;12,22714286;19,83142857;16,02928571
2019;Medellin;3;12,43857143;22,25142857;17,345
2019;Medellin;4;13,5;22,56857143;18,03428571
2019;Medellin;5;13,1;22,31;17,705
2019;Medellin;6;12,93714286;22,04857143;17,49285714
2019;Medellin;7;13,37571429;22,77428571;18,075
2019;Medellin;8;13,84428571;21,36714286;17,60571429
2019;Medellin;9;13,38857143;21,27;17,32928571
2019;Medellin;10;14,34428571;21,65571429;18
2019;Medellin;11;14,4;21,73142857;18,06571429
2019;Medellin;12;13,81142857;20,91;17,36071429
2019;Medellin;13;13,69714286;20,40142857;17,04928571
2019;Medellin;14;13,72714286;20,49571429;17,11142857
2019;Medellin;15;13,81285714;21,2;17,50642857
2019;Medellin;16;14,29857143;20,31;17,30428571
2019;Medellin;17;14,32428571;21,21285714;17,76857143
2019;Medellin;18;14,27142857;22,11;18,19071429
2019;Medellin;19;14,60571429;20,82857143;17,71714286
2019;Medellin;20;14,26142857;20,15142857;17,20642857
2019;Medellin;21;14,6;20,37857143;17,48928571
2019;Medellin;22;14,20285714;20,36;17,28142857
2019;Medellin;23;13,72571429;20,93714286;17,33142857
2019;Medellin;24;13,98714286;20,41;17,19857143
2019;Medellin;25;13,65428571;20,24428571;16,94928571
2019;Medellin;26;13,80714286;21,46714286;17,63714286
2019;Medellin;27;13,50571429;21,5;17,50285714
2019;Medellin;28;13,59;20,60285714;17,09642857
2019;Medellin;29;13,31142857;21,33142857;17,32142857
2019;Medellin;30;13,21285714;20,38571429;16,79928571
2019;Medellin;31;13,98714286;21,41857143;17,70285714
2019;Medellin;32;13,67714286;22,11285714;17,895
2019;Medellin;33;14,16428571;20,95714286;17,56071429
2019;Medellin;34;13,36;21,88285714;17,62142857
2019;Medellin;35;13,50142857;21,79142857;17,64642857
2019;Medellin;36;13,51142857;22,27428571;17,89285714
2019;Medellin;37;13,86142857;22,53428571;18,19785714
2019;Medellin;38;13,58142857;19,98857143;16,785
2019;Medellin;39;13,45;20,69285714;17,07142857
2019;Medellin;40;13,38;20,43285714;16,90642857
2019;Medellin;41;13,39142857;19,81;16,60071429
2019;Medellin;42;12,79571429;19,30285714;16,04928571
2019;Medellin;43;13,11142857;19,85;16,48071429
2019;Medellin;44;13,59;20,48285714;17,03642857
2019;Medellin;45;13,47428571;20,89857143;17,18642857
2019;Medellin;46;13,67;19,13714286;16,40357143
2019;Medellin;47;13,47;21,28;17,375
2019;Medellin;48;13,56857143;20,83857143;17,20357143
2019;Medellin;49;13,11285714;21;17,05642857
2019;Medellin;50;12,94857143;20,06714286;16,50785714
2019;Medellin;51;14,21571429;20,41285714;17,31428571
2019;Medellin;52;14,14428571;21,52428571;17,83428571
2019;Medellin;53;14,84;18,11;16,475
